canonical_player_id,season,fpl_id,fc_id,fpl_name,fpl_web_name,matched_fc_name,team_id,match_confidence,mapping_method
2676,2025-26,148,235152,Ferdi KadÄ±oÄlu,F.KadÄ±oÄlu,Ferdi Kadıoğlu,6,EXACT,Deterministic Normalized Name Match
2677,2025-26,149,241585,Igor Julio dos Santos de Paulo,Igor,Igor,6,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2678,2025-26,150,242418,Tariq Lamptey,Lamptey,Tariq Lamptey,6,EXACT,Deterministic Normalized Name Match
2679,2025-26,151,258908,Jan Paul van Hecke,Van Hecke,Jan Paul van Hecke,6,EXACT,Deterministic Normalized Name Match
2680,2025-26,152,208004,JoÃ«l Veltman,Veltman,Joël Veltman,6,EXACT,Deterministic Normalized Name Match
2681,2025-26,153,207616,Adam Webster,Webster,Adam Webster,6,EXACT,Deterministic Normalized Name Match
2682,2025-26,154,N/A,Eiran Cashin,Cashin,Eiran Cashin,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2683,2025-26,155,N/A,Jacob Slater,Slater,Jacob Slater,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2684,2025-26,156,N/A,Charlie Tasker,Tasker,Charlie Tasker,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2685,2025-26,157,N/A,Mitoma Kaoru,Mitoma,Mitoma Kaoru,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2686,2025-26,158,245637,Georginio Rutter,Georginio,Georginio Rutter,6,EXACT,Deterministic Normalized Name Match
2687,2025-26,159,206594,Solly March,March,Solly March,6,EXACT,Deterministic Normalized Name Match
2688,2025-26,160,271800,Yankuba Minteh,Minteh,Yankuba Minteh,6,EXACT,Deterministic Normalized Name Match
2689,2025-26,161,N/A,Julio Enciso EspÃ­nola,Enciso,Julio Enciso EspÃ­nola,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2690,2025-26,162,272612,Brajan Gruda,Gruda,Brajan Gruda,6,EXACT,Deterministic Normalized Name Match
2691,2025-26,163,277283,Jack Hinshelwood,Hinshelwood,Jack Hinshelwood,6,EXACT,Deterministic Normalized Name Match
2692,2025-26,164,240734,Matt O'Riley,O'Riley,Matt O'Riley,6,EXACT,Deterministic Normalized Name Match
2693,2025-26,165,259816,Abdallah Sima,Sima,Abdallah Sima,6,EXACT,Deterministic Normalized Name Match
2694,2025-26,166,257400,Yasin Ayari,Ayari,Yasin Ayari,6,EXACT,Deterministic Normalized Name Match
2695,2025-26,167,272500,Carlos Baleba,Baleba,Carlos Baleba,6,EXACT,Deterministic Normalized Name Match
2696,2025-26,169,N/A,Diego GÃ³mez Amarilla,Gomez,Diego GÃ³mez Amarilla,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2697,2025-26,170,138412,James Milner,Milner,James Milner,6,EXACT,Deterministic Normalized Name Match
2698,2025-26,171,N/A,Jeremy Sarmiento Morante,Sarmiento,Jeremy Sarmiento Morante,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2699,2025-26,172,74298,Tom Watson,Watson,Tom Watson,6,EXACT,Deterministic Normalized Name Match
2700,2025-26,173,248793,Mats Wieffer,Wieffer,Mats Wieffer,6,EXACT,Deterministic Normalized Name Match
2701,2025-26,174,70841,Malick YalcouyÃ©,Yalcouye,Malick Yalcouyé,6,EXACT,Deterministic Normalized Name Match
2702,2025-26,175,N/A,Joe Knight,Knight,Joe Knight,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2703,2025-26,176,N/A,Adrian Mazilu,Mazilu,Adrian Mazilu,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2704,2025-26,177,N/A,Andrew Moran,Moran,Andrew Moran,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2705,2025-26,178,186146,Danny Welbeck,Welbeck,Danny Welbeck,6,EXACT,Deterministic Normalized Name Match
2706,2025-26,179,259608,Evan Ferguson,Ferguson,Evan Ferguson,6,EXACT,Deterministic Normalized Name Match
2707,2025-26,180,274699,Stefanos Tzimas,Tzimas,Stefanos Tzimas,6,EXACT,Deterministic Normalized Name Match
2708,2025-26,181,73885,Charalampos Kostoulas,Kostoulas,Charalampos Kostoulas,6,EXACT,Deterministic Normalized Name Match
2709,2025-26,744,N/A,Nehemiah Oriola,Oriola,Nehemiah Oriola,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2710,2025-26,761,N/A,Freddie Simmonds,Simmonds,Freddie Simmonds,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2711,2025-26,783,190765,Pascal GroÃ,GroÃ,Pascal Groß,6,EXACT,Deterministic Normalized Name Match
2712,2025-26,795,N/A,Harry Howell,Howell,Harry Howell,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2713,2025-26,220,N/A,Robert Lynch SÃ¡nchez,SÃ¡nchez,Robert Lynch SÃ¡nchez,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2714,2025-26,221,258485,Filip JÃ¶rgensen,JÃ¶rgensen,Filip Jörgensen,7,EXACT,Deterministic Normalized Name Match
2715,2025-26,222,270821,Mike Penders,Penders,Mike Penders,7,EXACT,Deterministic Normalized Name Match
2716,2025-26,223,N/A,Gabriel SÅonina,Slonina,Gabriel SÅonina,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2717,2025-26,224,N/A,Marc Cucurella Saseta,Cucurella,Marc Cucurella Saseta,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2718,2025-26,225,211514,Reece James,James,Reece James,7,EXACT,Deterministic Normalized Name Match
2719,2025-26,226,230918,Trevoh Chalobah,Chalobah,Trevoh Chalobah,7,EXACT,Deterministic Normalized Name Match
2720,2025-26,227,N/A,Levi Samuels Colwill,Colwill,Levi Samuels Colwill,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2721,2025-26,228,259307,Malo Gusto,Gusto,Malo Gusto,7,EXACT,Deterministic Normalized Name Match
2722,2025-26,229,N/A,BenoÃ®t Badiashile Mukinayi,B.Badiashile,BenoÃ®t Badiashile Mukinayi,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2723,2025-26,230,248695,Wesley Fofana,Fofana,Wesley Fofana,7,EXACT,Deterministic Normalized Name Match
2724,2025-26,231,275507,Mamadou Sarr,M.Sarr,Mamadou Sarr,7,EXACT,Deterministic Normalized Name Match
2725,2025-26,232,222104,Tosin Adarabioyo,Tosin,Tosin Adarabioyo,7,EXACT,Deterministic Normalized Name Match
2726,2025-26,233,71651,Josh Acheampong,Acheampong,Josh Acheampong,7,EXACT,Deterministic Normalized Name Match
2727,2025-26,234,N/A,AarÃ³n Anselmino,Anselmino,AarÃ³n Anselmino,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2728,2025-26,235,257534,Cole Palmer,Palmer,Cole Palmer,7,EXACT,Deterministic Normalized Name Match
2729,2025-26,236,N/A,Pedro Lomba Neto,Neto,Pedro Lomba Neto,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2730,2025-26,237,247090,Enzo FernÃ¡ndez,Enzo,Enzo Fernández,7,EXACT,Deterministic Normalized Name Match
2731,2025-26,238,76687,EstÃªvÃ£o Almeida de Oliveira GonÃ§alves,EstÃªvÃ£o,Estêvão,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2732,2025-26,239,N/A,Jamie Bynoe-Gittens,Gittens,Jamie Bynoe-Gittens,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2733,2025-26,240,232411,Christopher Nkunku,Nkunku,Christopher Nkunku,7,EXACT,Deterministic Normalized Name Match
2734,2025-26,241,N/A,MoisÃ©s Caicedo Corozo,Caicedo,MoisÃ©s Caicedo Corozo,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2735,2025-26,244,N/A,RomÃ©o Lavia,Lavia,RomÃ©o Lavia,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2736,2025-26,245,N/A,Mykhailo Mudryk,Mudryk,Mykhailo Mudryk,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2737,2025-26,246,273018,Andrey Nascimento dos Santos,Andrey Santos,Andrey Santos,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2738,2025-26,247,N/A,DÃ¡rio LuÃ­s Essugo,D.Essugo,DÃ¡rio LuÃ­s Essugo,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2739,2025-26,248,N/A,Kendry PÃ¡ez Andrade,Paez,Kendry PÃ¡ez Andrade,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2740,2025-26,249,70170,JoÃ£o Pedro Junqueira de Jesus,JoÃ£o Pedro,João Pedro,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2741,2025-26,250,259031,Liam Delap,Delap,Liam Delap,7,EXACT,Deterministic Normalized Name Match
2742,2025-26,251,259197,Nicolas Jackson,N.Jackson,Nicolas Jackson,7,EXACT,Deterministic Normalized Name Match
2743,2025-26,252,278813,Marc Guiu Paz,Marc Guiu,Marc Guiu,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2744,2025-26,453,N/A,Alejandro Garnacho Ferreyra,Garnacho,Alejandro Garnacho Ferreyra,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2745,2025-26,672,272978,Jorrel Hato,Hato,Jorrel Hato,7,EXACT,Deterministic Normalized Name Match
2746,2025-26,743,N/A,Landon Emenalo,Emenalo,Landon Emenalo,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2747,2025-26,789,N/A,Max Merrick,Merrick,Max Merrick,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2748,2025-26,803,257126,Teddy Sharman-Lowe,Sharman-Lowe,Teddy Sharman-Lowe,7,EXACT,Deterministic Normalized Name Match
2749,2025-26,829,N/A,Jesse Derry,Derry,Jesse Derry,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2750,2025-26,833,N/A,Mathis EbouÃ©,EbouÃ©,Mathis EbouÃ©,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2751,2025-26,834,N/A,Ryan Kavuma-McQueen,Kavuma-McQueen,Ryan Kavuma-McQueen,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2752,2025-26,840,N/A,Shumaira Mheuka,Mheuka,Shumaira Mheuka,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2753,2025-26,253,233306,Dean Henderson,Henderson,Dean Henderson,8,EXACT,Deterministic Normalized Name Match
2754,2025-26,254,215223,Walter BenÃ­tez,Benitez,Walter Benítez,8,EXACT,Deterministic Normalized Name Match
2755,2025-26,255,203824,Remi Matthews,Matthews,Remi Matthews,8,EXACT,Deterministic Normalized Name Match
2756,2025-26,256,N/A,Daniel MuÃ±oz MejÃ­a,MuÃ±oz,Daniel MuÃ±oz MejÃ­a,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2757,2025-26,257,244067,Maxence Lacroix,Lacroix,Maxence Lacroix,8,EXACT,Deterministic Normalized Name Match
2758,2025-26,258,240947,Tyrick Mitchell,Mitchell,Tyrick Mitchell,8,EXACT,Deterministic Normalized Name Match
2759,2025-26,259,243388,Borna Sosa,Sosa,Borna Sosa,8,EXACT,Deterministic Normalized Name Match
2760,2025-26,261,250954,Chris Richards,Richards,Chris Richards,8,EXACT,Deterministic Normalized Name Match
2761,2025-26,262,258490,Chadi Riad Dnanou,Chadi Riad,Chadi Riad,8,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2762,2025-26,263,190456,Nathaniel Clyne,Clyne,Nathaniel Clyne,8,EXACT,Deterministic Normalized Name Match
2763,2025-26,264,228295,Rob Holding,Holding,Rob Holding,8,EXACT,Deterministic Normalized Name Match
2764,2025-26,265,73896,Caleb Kporha,Kporha,Caleb Kporha,8,EXACT,Deterministic Normalized Name Match
2765,2025-26,267,235353,IsmaÃ¯la Sarr,Sarr,Ismaïla Sarr,8,EXACT,Deterministic Normalized Name Match
2766,2025-26,268,242619,Cheick DoucourÃ©,DoucourÃ©,Cheick Doucouré,8,EXACT,Deterministic Normalized Name Match
2767,2025-26,269,273616,Romain Esse,Esse,Romain Esse,8,EXACT,Deterministic Normalized Name Match
2768,2025-26,270,206516,Will Hughes,Hughes,Will Hughes,8,EXACT,Deterministic Normalized Name Match
2769,2025-26,271,232730,Daichi Kamada,Kamada,Daichi Kamada,8,EXACT,Deterministic Normalized Name Match
2770,2025-26,272,N/A,Jefferson Lerma SolÃ­s,Lerma,Jefferson Lerma SolÃ­s,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2771,2025-26,273,259240,Adam Wharton,Wharton,Adam Wharton,8,EXACT,Deterministic Normalized Name Match
2772,2025-26,274,N/A,Asher Agbinone,Agbinone,Asher Agbinone,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2773,2025-26,275,259205,Naouirou Ahamada,Ahamada,Naouirou Ahamada,8,EXACT,Deterministic Normalized Name Match
2774,2025-26,276,73895,Justin Devenny,Devenny,Justin Devenny,8,EXACT,Deterministic Normalized Name Match
2775,2025-26,277,N/A,Malcolm Ebiowei,Ebiowei,Malcolm Ebiowei,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2776,2025-26,278,264035,Jesurun Rak-Sakyi,J.Rak-Sakyi,Jesurun Rak-Sakyi,8,EXACT,Deterministic Normalized Name Match
2777,2025-26,279,N/A,Matheus FranÃ§a de Oliveira,M.FranÃ§a,Matheus FranÃ§a de Oliveira,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2778,2025-26,280,273693,David Ozoh,Ozoh,David Ozoh,8,EXACT,Deterministic Normalized Name Match
2779,2025-26,281,N/A,Kaden Rodney,Rodney,Kaden Rodney,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2780,2025-26,282,N/A,Franco Umeh-Chibueze,Umeh,Franco Umeh-Chibueze,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2781,2025-26,283,236461,Jean-Philippe Mateta,Mateta,Jean-Philippe Mateta,8,EXACT,Deterministic Normalized Name Match
2782,2025-26,284,236988,Eddie Nketiah,Nketiah,Eddie Nketiah,8,EXACT,Deterministic Normalized Name Match
2783,2025-26,285,N/A,Odsonne Ãdouard,Ãdouard,Odsonne Ãdouard,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2784,2025-26,286,N/A,Zach Marsh,Marsh,Zach Marsh,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2785,2025-26,580,251421,Brennan Johnson,Johnson,Brennan Johnson,8,EXACT,Deterministic Normalized Name Match
2786,2025-26,654,238756,JÃ¸rgen Strand Larsen,Strand Larsen,Jørgen Strand Larsen,8,EXACT,Deterministic Normalized Name Match
2787,2025-26,677,258444,Evann Guessand,Guessand,Evann Guessand,8,EXACT,Deterministic Normalized Name Match
2788,2025-26,690,N/A,Rio Cardines,Cardines,Rio Cardines,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2789,2025-26,712,N/A,YÃ©remy Pino Santos,Yeremy,YÃ©remy Pino Santos,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2790,2025-26,723,74133,Jaydee Canvot,Canvot,Jaydee Canvot,8,EXACT,Deterministic Normalized Name Match
2791,2025-26,732,N/A,Christantus Uche,Uche,Christantus Uche,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2792,2025-26,762,N/A,JoÃ©l Drakes-Thomas,Drakes-Thomas,JoÃ©l Drakes-Thomas,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2793,2025-26,773,N/A,Dean Benamar,Benamar,Dean Benamar,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2794,2025-26,780,N/A,Ben Casey,Casey,Ben Casey,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2795,2025-26,793,N/A,George King,King,George King,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2796,2025-26,798,73615,Danny Imray,Imray,Danny Imray,8,EXACT,Deterministic Normalized Name Match
2797,2025-26,242,237386,Kiernan Dewsbury-Hall,Dewsbury-Hall,Kiernan Dewsbury-Hall,9,EXACT,Deterministic Normalized Name Match
2798,2025-26,243,71998,Tyrique George,George,Tyrique George,9,EXACT,Deterministic Normalized Name Match
2799,2025-26,287,204935,Jordan Pickford,Pickford,Jordan Pickford,9,EXACT,Deterministic Normalized Name Match
2800,2025-26,288,232284,Mark Travers,Travers,Mark Travers,9,EXACT,Deterministic Normalized Name Match
2801,2025-26,289,268631,Harry Tyrer,Tyrer,Harry Tyrer,9,EXACT,Deterministic Normalized Name Match
2802,2025-26,290,247649,Jarrad Branthwaite,Branthwaite,Jarrad Branthwaite,9,EXACT,Deterministic Normalized Name Match
2803,2025-26,291,202695,James Tarkowski,Tarkowski,James Tarkowski,9,EXACT,Deterministic Normalized Name Match
2804,2025-26,292,N/A,Vitalii Mykolenko,Mykolenko,Vitalii Mykolenko,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2805,2025-26,293,253510,Jake O'Brien,O'Brien,Jake O'Brien,9,EXACT,Deterministic Normalized Name Match
2806,2025-26,294,180216,SÃ©amus Coleman,Coleman,Séamus Coleman,9,EXACT,Deterministic Normalized Name Match
2807,2025-26,295,207599,Michael Keane,Keane,Michael Keane,9,EXACT,Deterministic Normalized Name Match
2808,2025-26,296,257896,Nathan Patterson,Patterson,Nathan Patterson,9,EXACT,Deterministic Normalized Name Match
2809,2025-26,297,N/A,Roman Dixon,Dixon,Roman Dixon,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2810,2025-26,298,N/A,Reece Welch,Welch,Reece Welch,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2811,2025-26,299,261188,Iliman Ndiaye,Ndiaye,Iliman Ndiaye,9,EXACT,Deterministic Normalized Name Match
2812,2025-26,300,243282,Dwight McNeil,McNeil,Dwight McNeil,9,EXACT,Deterministic Normalized Name Match
2813,2025-26,301,N/A,Carlos Alcaraz DurÃ¡n,Alcaraz,Carlos Alcaraz DurÃ¡n,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2814,2025-26,302,N/A,Idrissa Gana Gueye,Gana,Idrissa Gana Gueye,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2815,2025-26,303,243657,James Garner,Garner,James Garner,9,EXACT,Deterministic Normalized Name Match
2816,2025-26,304,266609,Tim Iroegbunam,Iroegbunam,Tim Iroegbunam,9,EXACT,Deterministic Normalized Name Match
2817,2025-26,305,74413,Harrison Armstrong,Armstrong,Harrison Armstrong,9,EXACT,Deterministic Normalized Name Match
2818,2025-26,306,N/A,Callum Bates,Bates,Callum Bates,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2819,2025-26,307,N/A,Coby Ebere,Ebere,Coby Ebere,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2820,2025-26,308,N/A,Isaac Heath,Heath,Isaac Heath,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2821,2025-26,309,279625,Jenson Metcalfe,Metcalfe,Jenson Metcalfe,9,EXACT,Deterministic Normalized Name Match
2822,2025-26,310,276295,Thierno Barry,Barry,Thierno Barry,9,EXACT,Deterministic Normalized Name Match
2823,2025-26,311,251892,Norberto Bercique Gomes Betuncal,Beto,Beto,9,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2824,2025-26,312,N/A,Youssef Ramalho Chermiti,Y.Chermiti,Youssef Ramalho Chermiti,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2825,2025-26,313,N/A,Martin Sherif,Sherif,Martin Sherif,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2826,2025-26,419,206517,Jack Grealish,Grealish,Jack Grealish,9,EXACT,Deterministic Normalized Name Match
2827,2025-26,630,277860,Tom King,King,Tom King,9,EXACT,Deterministic Normalized Name Match
2828,2025-26,667,70448,Adam Aznou,Aznou,Adam Aznou,9,EXACT,Deterministic Normalized Name Match
2829,2025-26,704,N/A,Tyler Onyango,Onyango,Tyler Onyango,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2830,2025-26,705,N/A,Elijah Campbell,Campbell,Elijah Campbell,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2831,2025-26,707,279497,Tyler Dibling,Dibling,Tyler Dibling,9,EXACT,Deterministic Normalized Name Match
2832,2025-26,728,259714,Merlin RÃ¶hl,RÃ¶hl,Merlin Röhl,9,EXACT,Deterministic Normalized Name Match
2833,2025-26,779,N/A,Braiden Graham,Graham,Braiden Graham,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2834,2025-26,314,192563,Bernd Leno,Leno,Bernd Leno,10,EXACT,Deterministic Normalized Name Match
2835,2025-26,315,241076,Steven Benda,Benda,Steven Benda,10,EXACT,Deterministic Normalized Name Match
2836,2025-26,316,229348,Antonee Robinson,Robinson,Antonee Robinson,10,EXACT,Deterministic Normalized Name Match
2837,2025-26,317,224221,Joachim Andersen,Andersen,Joachim Andersen,10,EXACT,Deterministic Normalized Name Match
2838,2025-26,318,241436,Calvin Bassey,Bassey,Calvin Bassey,10,EXACT,Deterministic Normalized Name Match
2839,2025-26,319,222501,Timothy Castagne,Castagne,Timothy Castagne,10,EXACT,Deterministic Normalized Name Match
2840,2025-26,320,231633,Issa Diop,Diop,Issa Diop,10,EXACT,Deterministic Normalized Name Match
2841,2025-26,321,N/A,Jorge Cuenca Barreno,J.Cuenca,Jorge Cuenca Barreno,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2842,2025-26,322,216266,Kenny Tete,Tete,Kenny Tete,10,EXACT,Deterministic Normalized Name Match
2843,2025-26,323,N/A,Samuel Amissah,Amissah,Samuel Amissah,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2844,2025-26,324,213655,Alex Iwobi,Iwobi,Alex Iwobi,10,EXACT,Deterministic Normalized Name Match
2845,2025-26,325,240273,Emile Smith Rowe,Smith Rowe,Emile Smith Rowe,10,EXACT,Deterministic Normalized Name Match
2846,2025-26,327,N/A,Andreas Hoelgebaum Pereira,Andreas,Andreas Hoelgebaum Pereira,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2847,2025-26,328,235883,Ryan Sessegnon,Sessegnon,Ryan Sessegnon,10,EXACT,Deterministic Normalized Name Match
2848,2025-26,329,220710,Harry Wilson,Wilson,Harry Wilson,10,EXACT,Deterministic Normalized Name Match
2849,2025-26,330,228092,Sander Berge,Berge,Sander Berge,10,EXACT,Deterministic Normalized Name Match
2850,2025-26,331,195202,Tom Cairney,Cairney,Tom Cairney,10,EXACT,Deterministic Normalized Name Match
2851,2025-26,332,236699,SaÅ¡a LukiÄ,LukiÄ,Saša Lukić,10,EXACT,Deterministic Normalized Name Match
2852,2025-26,333,271940,Martial Godo,Godo,Martial Godo,10,EXACT,Deterministic Normalized Name Match
2853,2025-26,334,270937,Luke Harris,Harris,Luke Harris,10,EXACT,Deterministic Normalized Name Match
2854,2025-26,335,70786,Josh King,King,Josh King,10,EXACT,Deterministic Normalized Name Match
2855,2025-26,336,205990,Harrison Reed,Reed,Harrison Reed,10,EXACT,Deterministic Normalized Name Match
2856,2025-26,337,N/A,RaÃºl JimÃ©nez RodrÃ­guez,RaÃºl,RaÃºl JimÃ©nez RodrÃ­guez,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2857,2025-26,338,N/A,Rodrigo Muniz Carvalho,Muniz,Rodrigo Muniz Carvalho,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2858,2025-26,424,277295,Oscar Bobb,Bobb,Oscar Bobb,10,EXACT,Deterministic Normalized Name Match
2859,2025-26,664,200726,Benjamin Lecomte,Lecomte,Benjamin Lecomte,10,EXACT,Deterministic Normalized Name Match
2860,2025-26,727,246172,Samuel Chukwueze,Chukwueze,Samuel Chukwueze,10,EXACT,Deterministic Normalized Name Match
2861,2025-26,731,264176,Kevin Santos Lopes de Macedo,Kevin,Kevin,10,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2862,2025-26,737,278578,Jonah Kusi-Asare,Kusi-Asare,Jonah Kusi-Asare,10,EXACT,Deterministic Normalized Name Match
2863,2025-26,770,N/A,Seth Ridgeon,Ridgeon,Seth Ridgeon,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2864,2025-26,786,N/A,Alfie McNally,McNally,Alfie McNally,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2865,2025-26,168,269495,Facundo Buonanotte,Buonanotte,Facundo Buonanotte,11,EXACT,Deterministic Normalized Name Match
2866,2025-26,339,242656,Illan Meslier,Meslier,Illan Meslier,11,EXACT,Deterministic Normalized Name Match
2867,2025-26,340,203215,Alex Cairns,Cairns,Alex Cairns,11,EXACT,Deterministic Normalized Name Match
2868,2025-26,341,193331,Karl Darlow,Darlow,Karl Darlow,11,EXACT,Deterministic Normalized Name Match
2869,2025-26,342,244591,Jayden Bogle,Bogle,Jayden Bogle,11,EXACT,Deterministic Normalized Name Match
2870,2025-26,343,239360,Pascal Struijk,Struijk,Pascal Struijk,11,EXACT,Deterministic Normalized Name Match
2871,2025-26,344,244238,Jaka Bijol,Bijol,Jaka Bijol,11,EXACT,Deterministic Normalized Name Match
2872,2025-26,345,242663,Sebastiaan Bornauw,Bornauw,Sebastiaan Bornauw,11,EXACT,Deterministic Normalized Name Match
2873,2025-26,346,208892,Sam Byram,Byram,Sam Byram,11,EXACT,Deterministic Normalized Name Match
2874,2025-26,347,236822,Gabriel Gudmundsson,Gudmundsson,Gabriel Gudmundsson,11,EXACT,Deterministic Normalized Name Match
2875,2025-26,348,229266,Joe Rodon,Rodon,Joe Rodon,11,EXACT,Deterministic Normalized Name Match
2876,2025-26,349,256776,Isaac Schmidt,Schmidt,Isaac Schmidt,11,EXACT,Deterministic Normalized Name Match
2877,2025-26,350,247361,Brenden Aaronson,Aaronson,Brenden Aaronson,11,EXACT,Deterministic Normalized Name Match
2878,2025-26,351,258906,Wilfried Gnonto,Gnonto,Wilfried Gnonto,11,EXACT,Deterministic Normalized Name Match
2879,2025-26,352,232080,Jack Harrison,Harrison,Jack Harrison,11,EXACT,Deterministic Normalized Name Match
2880,2025-26,353,232104,Daniel James,James,Daniel James,11,EXACT,Deterministic Normalized Name Match
2881,2025-26,354,235735,Ethan Ampadu,Ampadu,Ethan Ampadu,11,EXACT,Deterministic Normalized Name Match
2882,2025-26,355,253407,Sam Greenwood,Greenwood,Sam Greenwood,11,EXACT,Deterministic Normalized Name Match
2883,2025-26,356,248384,Ilia Gruev,Gruev,Ilia Gruev,11,EXACT,Deterministic Normalized Name Match
2884,2025-26,357,243134,Largie Ramazani,Ramazani,Largie Ramazani,11,EXACT,Deterministic Normalized Name Match
2885,2025-26,358,N/A,Tanaka Ao,Tanaka,Tanaka Ao,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2886,2025-26,359,71814,Charlie Crew,Crew,Charlie Crew,11,EXACT,Deterministic Normalized Name Match
2887,2025-26,360,246053,Joe Gelhardt,Gelhardt,Joe Gelhardt,11,EXACT,Deterministic Normalized Name Match
2888,2025-26,361,270209,Darko Gyabi,Gyabi,Darko Gyabi,11,EXACT,Deterministic Normalized Name Match
2889,2025-26,362,247249,JoÃ«l Piroe,Piroe,Joël Piroe,11,EXACT,Deterministic Normalized Name Match
2890,2025-26,363,N/A,Patrick Bamford,Bamford,Patrick Bamford,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2891,2025-26,364,270206,Mateo Joseph FernÃ¡ndez-Regatillo,Mateo Joseph,Mateo Joseph,11,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2892,2025-26,365,230084,Lukas Nmecha,Nmecha,Lukas Nmecha,11,EXACT,Deterministic Normalized Name Match
2893,2025-26,493,237161,Sean Longstaff,Longstaff,Sean Longstaff,11,EXACT,Deterministic Normalized Name Match
