season,fixture_id,kickoff_time,team,opponent,was_home,player_name,position,is_starter,minutes_played,source,temporal_validity
2024-25,316,2025-04-12T11:30:00Z,Crystal Palace,13,False,Eberechi Eze,MID,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,JoÅ¡ko Gvardiol,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Mateo KovaÄiÄ,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,RÃºben Gato Alves Dias,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Nico O'Reilly,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Omar Marmoush,FWD,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Kevin De Bruyne,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Nico GonzÃ¡lez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Ilkay GÃ¼ndogan,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,James McAtee,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Ederson Santana de Moraes,GK,1,70,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,316,2025-04-12T11:30:00Z,Man City,7,True,Rico Lewis,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Bruno Borges Fernandes,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Christian Eriksen,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Manuel Ugarte,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Noussair Mazraoui,DEF,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Harry Amass,DEF,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Altay Bayindir,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Joshua Zirkzee,FWD,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Diogo Dalot Teixeira,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Alejandro Garnacho,MID,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Leny Yoro,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Man Utd,15,False,Victor LindelÃ¶f,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Alexander Isak,FWD,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Jacob Murphy,MID,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Fabian SchÃ¤r,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Nick Pope,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Dan Burn,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Tino Livramento,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Bruno GuimarÃ£es Rodriguez Moura,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Sandro Tonali,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Kieran Trippier,DEF,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,317,2025-04-13T15:30:00Z,Newcastle,14,True,Harvey Barnes,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Armando Broja,FWD,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Abdoulaye DoucourÃ©,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Vitalii Mykolenko,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,James Garner,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Jake O'Brien,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Jarrad Branthwaite,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Jack Harrison,MID,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Idrissa Gueye,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Iliman Ndiaye,FWD,1,66,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,Jordan Pickford,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Everton,16,False,James Tarkowski,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Chris Wood,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Morgan Gibbs-White,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,NicolÃ¡s DomÃ­nguez,MID,1,74,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Nikola MilenkoviÄ,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Callum Hudson-Odoi,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Ãlex Moreno Lopera,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,JoÃ£o Pedro Ferreira Silva,MID,1,58,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Elliot Anderson,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Murillo Santiago Costa dos Santos,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Matz Sels,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,318,2025-04-12T14:00:00Z,Nott'm Forest,8,True,Neco Williams,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Ezri Konsa Ngoyo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Emiliano MartÃ­nez Romero,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Jacob Ramsey,MID,1,65,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Youri Tielemans,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Ian Maatsen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Marco Asensio,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Marcus Rashford,MID,1,65,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Matty Cash,DEF,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Amadou Onana,MID,1,88,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Morgan Rogers,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Aston Villa,17,False,Tyrone Mings,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Taylor Harwood-Bellis,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Ryan Manning,DEF,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Lesley Ugochukwu,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Jack Stephens,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Paul Onuachu,FWD,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Aaron Ramsdale,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Cameron Archer,FWD,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Jan Bednarek,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Kyle Walker-Peters,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Kamaldeen Sulemana,MID,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,319,2025-04-12T14:00:00Z,Southampton,2,True,Mateus GonÃ§alo Espanha Fernandes,MID,1,88,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Yves Bissouma,MID,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Mathys Tel,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Dominic Solanke-Mitchell,FWD,1,74,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Djed Spence,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Guglielmo Vicario,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Archie Gray,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Pape Matar Sarr,MID,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Cristian Romero,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,James Maddison,MID,1,74,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Ben Davies,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Spurs,20,False,Brennan Johnson,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,JoÃ£o Victor Gomes da Silva,MID,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,JosÃ© Malheiro de SÃ¡,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,NÃ©lson Cabral Semedo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Jean-Ricner Bellegarde,MID,1,41,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Emmanuel Agbadou,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Rayan AÃ¯t-Nouri,DEF,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,JÃ¸rgen Strand Larsen,FWD,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Marshall Munetsi,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Matt Doherty,DEF,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,Toti AntÃ³nio Gomes,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,320,2025-04-13T13:00:00Z,Wolves,18,True,AndrÃ© Trindade da Costa Neto,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Ezri Konsa Ngoyo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Emiliano MartÃ­nez Romero,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Youri Tielemans,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Ian Maatsen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Marco Asensio,MID,1,71,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Matty Cash,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,John McGinn,MID,1,71,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Morgan Rogers,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Ollie Watkins,FWD,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Tyrone Mings,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Aston Villa,15,True,Boubacar Kamara,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Alexander Isak,FWD,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Jacob Murphy,MID,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Fabian SchÃ¤r,DEF,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Nick Pope,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Dan Burn,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Tino Livramento,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Bruno GuimarÃ£es Rodriguez Moura,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Sandro Tonali,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Kieran Trippier,DEF,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,321,2025-04-19T16:30:00Z,Newcastle,2,False,Harvey Barnes,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Yoane Wissa,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Yehor Yarmoliuk,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Sepp van den Berg,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Christian NÃ¸rgaard,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Keane Lewis-Potter,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Mark Flekken,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Kevin Schade,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Michael Kayode,DEF,1,65,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Mikkel Damsgaard,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Bryan Mbeumo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brentford,5,True,Nathan Collins,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Carlos Baleba,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Bart Verbruggen,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Mats Wieffer,MID,1,88,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Matt O'Riley,MID,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Jack Hinshelwood,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Lewis Dunk,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Danny Welbeck,FWD,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Yankuba Minteh,MID,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,JoÃ£o Pedro Junqueira de Jesus,FWD,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Pervis EstupiÃ±Ã¡n,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,322,2025-04-19T14:00:00Z,Brighton,4,False,Jan Paul van Hecke,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Alex Scott,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Milos Kerkez,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Adam Smith,DEF,1,83,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Kepa Arrizabalaga,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Dango Ouattara,MID,1,68,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Antoine Semenyo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Francisco Evanilson de Lima Barbosa,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Illia Zabarnyi,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Justin Kluivert,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Tyler Adams,MID,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Bournemouth,7,False,Dean Huijsen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Crystal Palace,3,True,IsmaÃ¯la Sarr,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,323,2025-04-19T14:00:00Z,Crystal Palace,3,True,Tyrick Mitchell,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
